timestamp,faceRotaion-x,faceRotaion-y,faceRotaion-z,faceRotaion-w,facePosition-x,facePosition-y,facePosition-z,deviceRotation-x,deviceRotation-y,deviceRotation-z,deviceRotation-w,devicePosition-x,devicePosition-y,devicePosition-z,rightEyePotision-x,rightEyePotision-y,rightEyePotision-z,leftEyePotision-x,leftEyePotision-y,leftEyePotision-z,rightEyeLookAtPosition-x,rightEyeLookAtPosition-y,rightEyeLookAtPosition-z,leftEyeLookAtPosition-x,leftEyeLookAtPosition-y,leftEyeLookAtPosition-z,rightEyeLookAtPoint-x,rightEyeLookAtPoint-y,leftEyeLookAtPoint-x,leftEyeLookAtPoint-y,centerEyeLookAtPoint-x,centerEyeLookAtPoint-y,rightEyeBlink,leftEyeBlink,rightEyeDistance,leftEyeDistance,targetPoint-x,targetPoint-y
2020111916283397400,0.024394797,-0.02096881,-0.014486992,0.9993774,0.00030621202,-0.011876902,-0.27200088,0.09857211,-0.007901927,0.005402235,0.99508387,0.0,0.0,0.0,-0.03251726,0.015899371,-0.24471945,0.032591913,0.01423897,-0.24190113,0.013374284,-0.18750954,1.7443805,-0.07928984,-0.18583542,1.7449186,-86.91493225,753.62414551,414.49200439,741.81298828,163.02958679,144.62564087,4.066367e-08,4.067814e-08,0.24738182,0.24450181,234.00000000,475.00000000
2020111916283397500,0.025280345,-0.021025633,-0.014898275,0.9993483,0.00037115626,-0.011535534,-0.2721435,0.09896564,-0.007420527,0.0053168647,0.99504894,0.0,0.0,0.0,-0.03243371,0.016217824,-0.24481642,0.03267379,0.014501044,-0.24199328,0.013455782,-0.19057553,1.7439348,-0.07922,-0.18883255,1.744495,-85.96858215,752.28833008,415.28991699,740.05120850,162.97076416,145.42500305,3.7423103e-08,3.743642e-08,0.24748747,0.24461931,234.00000000,475.00000000
2020111916283397600,0.025702313,-0.020102166,-0.015064098,0.999354,-3.1628748e-05,-0.011433949,-0.2721267,0.098819114,-0.0061799693,0.0052678306,0.9950723,0.0,0.0,0.0,-0.032778684,0.016304135,-0.2447149,0.03233345,0.014567557,-0.24201319,0.016295422,-0.19132566,1.7438729,-0.07640511,-0.18954852,1.7445697,-85.47587585,752.19116211,415.76641846,739.69866943,163.22082520,146.07179260,3.444078e-08,3.4453034e-08,0.24743818,0.24459772,234.00000000,475.00000000
2020111916283397700,0.026968366,-0.020008683,-0.015139274,0.9993214,8.495348e-05,-0.011026044,-0.27196777,0.099041596,-0.005956247,0.0052628634,0.9950515,0.0,0.0,0.0,-0.032655302,0.016645499,-0.2444807,0.03245707,0.014895863,-0.24179325,0.01536639,-0.19464344,1.7437475,-0.07739539,-0.19283465,1.7443541,-85.59310150,751.13757324,415.73538208,738.57641602,163.45304871,146.88270569,3.1696125e-08,3.17074e-08,0.24721296,0.24441628,234.00000000,475.00000000
2020111916283397800,0.027975228,-0.019742057,-0.0148239015,0.9993037,8.4062245e-05,-0.010711635,-0.27171105,0.09907656,-0.0056141526,0.0053049168,0.99504983,0.0,0.0,0.0,-0.032661766,0.016882207,-0.2441526,0.03245308,0.0151717765,-0.2415002,0.015426867,-0.1970832,1.7437875,-0.07734908,-0.19531995,1.744359,-85.65120697,750.41400146,415.91464233,738.18566895,163.76487732,147.74807739,2.9170199e-08,2.9180573e-08,0.24690543,0.24414286,234.00000000,475.00000000
2020111916283397900,0.029181307,-0.019364765,-0.014008369,0.9992884,4.301728e-05,-0.010263809,-0.27155444,0.099502124,-0.0053719254,0.005579664,0.9950072,0.0,0.0,0.0,-0.032731023,0.01720842,-0.24390817,0.032388415,0.015602286,-0.24130347,0.015589077,-0.20065838,1.7436025,-0.077233166,-0.19903117,1.744122,-86.14870453,748.84771729,415.53457642,737.50140381,164.01242065,148.56120300,2.6845568e-08,2.6855114e-08,0.24669544,0.24396682,234.00000000,475.00000000
2020111916283398100,0.030705936,-0.019616429,-0.012963226,0.9992519,0.00039692994,-0.009442459,-0.27155787,0.100726716,-0.006077365,0.0060004806,0.9948774,0.0,0.0,0.0,-0.03245235,0.01787674,-0.2438493,0.032668777,0.016401581,-0.24120966,0.01305915,-0.204537,1.7432241,-0.07978549,-0.20307684,1.7435278,-86.87187958,750.16448975,414.84179688,740.01403809,164.10084534,149.17800903,2.470619e-08,2.4714975e-08,0.24664795,0.24396385,234.00000000,475.00000000
2020111916283398200,0.030939447,-0.019997299,-0.012317817,0.9992453,0.00033153963,-0.00934497,-0.27158478,0.10074569,-0.006308959,0.006003233,0.9948741,0.0,0.0,0.0,-0.032574903,0.01792033,-0.24389097,0.032545894,0.016527079,-0.24119937,0.011046972,-0.20308149,1.7433822,-0.08174842,-0.20172489,1.7435683,-90.74473572,752.71728516,411.06048584,743.29284668,163.78482056,149.46736145,2.2737305e-08,2.274539e-08,0.24670847,0.24394573,234.00000000,475.00000000
2020111916283398300,0.03163327,-0.020446718,-0.012206493,0.9992158,0.0001737997,-0.009074569,-0.27154696,0.10114486,-0.0068090823,0.005784512,0.99483156,0.0,0.0,0.0,-0.032764263,0.0181454,-0.24384615,0.03235434,0.016762849,-0.24109633,0.008805115,-0.20192792,1.743574,-0.08386681,-0.20057671,1.7436594,-95.58552551,756.82586670,406.46911621,747.54180908,163.11563110,149.24139404,2.0925325e-08,2.0932765e-08,0.24670568,0.24383445,234.00000000,475.00000000
2020111916283398400,0.032324124,-0.021238362,-0.012630071,0.9991719,0.00010587754,-0.008710884,-0.2715013,0.10180803,-0.0076515605,0.0052613686,0.9947607,0.0,0.0,0.0,-0.032852106,0.018499479,-0.24381475,0.03226085,0.01705645,-0.2409644,0.006107915,-0.20148751,1.7436682,-0.08640824,-0.20005639,1.7436715,-100.05650330,761.20819092,402.27072144,751.50775146,161.91819763,148.61991882,1.9257746e-08,1.926459e-08,0.24671264,0.24371198,234.00000000,475.00000000
2020111916283398500,0.03213602,-0.021854203,-0.012828082,0.9991622,-0.00011934023,-0.00891413,-0.27136013,0.10148597,-0.008145951,0.0049700784,0.99479115,0.0,0.0,0.0,-0.033098817,0.018321445,-0.24372399,0.032009996,0.01685063,-0.24079408,0.0045365766,-0.19906062,1.7440706,-0.087826476,-0.19759858,1.744061,-104.55915070,763.05584717,398.10662842,753.15698242,160.21672058,147.58113098,1.7723057e-08,1.7729356e-08,0.24664263,0.24349615,234.00000000,475.00000000
2020111916283398600,0.032109875,-0.021504179,-0.012426417,0.99917567,-0.00047791333,-0.00909812,-0.2712158,0.10117901,-0.008202394,0.0051617012,0.9948211,0.0,0.0,0.0,-0.033461172,0.018111967,-0.24355908,0.031650793,0.016695004,-0.240673,0.0064769685,-0.19818613,1.7443091,-0.08581893,-0.19680706,1.744426,-105.47249603,762.37152100,397.41574097,752.86553955,158.34780884,146.43626404,1.6310672e-08,1.6316468e-08,0.24651311,0.2433187,234.00000000,475.00000000
